parent,run_id,task,stratum,n_children,n_artifact,n_stdout,parent_available,n_certified,certificate_passed,override_active,policy,low_wall_s,full_runtime_s,cost_ratio,selected,selected_n,top1,raw_regret,normalized_regret,rank,selected_final_improves_parent
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,2,4,True,0,False,False,full_oracle,471.09999999999997,849.3103153705597,0.5546853623159586,mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a,1,1.0,0.0,0.0,1,0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,True,0,False,False,random,190.39999999999998,491.8794282237068,0.3870867311682042,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956|nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,2,0.5,0.12267999999999998,0.49999999999999994,1.5,0.5
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,True,0,False,False,stdout_only,190.39999999999998,491.8794282237068,0.3870867311682042,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956,1,0.0,0.24536,1.0,2,0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,True,0,False,False,artifact_score_then_stdout,190.39999999999998,491.8794282237068,0.3870867311682042,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956,1,0.0,0.24536,1.0,2,0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,True,0,False,False,parent_certified_override,190.39999999999998,491.8794282237068,0.3870867311682042,nomad2018-predict-transparent-conductors__0b445119bd14461e8d644cd7865ce956,1,0.0,0.24536,1.0,2,0
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,1,True,0,False,False,full_oracle,190.39999999999998,491.8794282237068,0.3870867311682042,nomad2018-predict-transparent-conductors__d5916b67aaf1483c872bc47cefc07f85,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,1,True,1,True,True,random,87.4,932.5216052178293,0.09372437004243359,nomad2018-predict-transparent-conductors__5598d009668c49b6a7c0fb26075bb5e5|nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,2,0.5,0.001230000000000002,0.5,1.5,0.5
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,1,True,1,True,True,stdout_only,87.4,932.5216052178293,0.09372437004243359,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,1,True,1,True,True,artifact_score_then_stdout,87.4,932.5216052178293,0.09372437004243359,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,1,True,1,True,True,parent_certified_override,87.4,932.5216052178293,0.09372437004243359,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,1,True,1,True,True,full_oracle,87.4,932.5216052178293,0.09372437004243359,nomad2018-predict-transparent-conductors__71f9051c0d944fdfb6aafbbd874504df,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,2,0,True,1,True,True,random,91.4,181.72186055593193,0.5029664550009828,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2|nomad2018-predict-transparent-conductors__ab835174b2654d69bfb2ad1ff8779042,2,0.5,0.14923,0.5,1.5,0.5
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,2,0,True,1,True,True,stdout_only,91.4,181.72186055593193,0.5029664550009828,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2|nomad2018-predict-transparent-conductors__ab835174b2654d69bfb2ad1ff8779042,2,0.5,0.14923,0.5,1.5,0.5
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,2,0,True,1,True,True,artifact_score_then_stdout,91.4,181.72186055593193,0.5029664550009828,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,2,0,True,1,True,True,parent_certified_override,91.4,181.72186055593193,0.5029664550009828,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,2,2,0,True,1,True,True,full_oracle,91.4,181.72186055593193,0.5029664550009828,nomad2018-predict-transparent-conductors__2fa45c41870740aaa5179d06e3daa1f2,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,2,True,1,True,True,random,146.4,833.7958321524784,0.1755825519324825,nomad2018-predict-transparent-conductors__1da1998ae9de457e96faac89241808e2|nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,2,0.5,0.080945,0.5000000000000001,1.5,1
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,2,True,1,True,True,stdout_only,146.4,833.7958321524784,0.1755825519324825,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,2,True,1,True,True,artifact_score_then_stdout,146.4,833.7958321524784,0.1755825519324825,nomad2018-predict-transparent-conductors__1da1998ae9de457e96faac89241808e2,1,0.0,0.16188999999999998,1.0,2,1
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,2,True,1,True,True,parent_certified_override,146.4,833.7958321524784,0.1755825519324825,nomad2018-predict-transparent-conductors__1da1998ae9de457e96faac89241808e2,1,0.0,0.16188999999999998,1.0,2,1
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,2,1,2,True,1,True,True,full_oracle,146.4,833.7958321524784,0.1755825519324825,nomad2018-predict-transparent-conductors__ad9ad3eace7b4e40b52a38da1ab9fe2e,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,0,True,0,False,False,random,240.2,1369.0063874907792,0.1754557189760503,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,0.5,1.5,1
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,0,True,0,False,False,stdout_only,240.2,1369.0063874907792,0.1754557189760503,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,0.5,1.5,1
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,0,True,0,False,False,artifact_score_then_stdout,240.2,1369.0063874907792,0.1754557189760503,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,0.5,1.5,1
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,0,True,0,False,False,parent_certified_override,240.2,1369.0063874907792,0.1754557189760503,nomad2018-predict-transparent-conductors__02f0dbdfcaa94bba8234b5af0a436362|nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,2,0.5,0.004400000000000001,0.5,1.5,1
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,0,0,True,0,False,False,full_oracle,240.2,1369.0063874907792,0.1754557189760503,nomad2018-predict-transparent-conductors__449d90db5caa4116a92282d7991684a5,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,2,True,2,True,True,random,43.7,376.1027624523267,0.11619164856716319,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263|nomad2018-predict-transparent-conductors__7a0ce85adaff49c49dae9357b9347dc6,2,0.5,0.0003249999999999989,0.5,1.5,1
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,2,True,2,True,True,stdout_only,43.7,376.1027624523267,0.11619164856716319,nomad2018-predict-transparent-conductors__7a0ce85adaff49c49dae9357b9347dc6,1,0.0,0.0006499999999999978,1.0,2,1
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,2,True,2,True,True,artifact_score_then_stdout,43.7,376.1027624523267,0.11619164856716319,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,2,True,2,True,True,parent_certified_override,43.7,376.1027624523267,0.11619164856716319,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263,1,1.0,0.0,0.0,1,1
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,2,2,2,True,2,True,True,full_oracle,43.7,376.1027624523267,0.11619164856716319,nomad2018-predict-transparent-conductors__3abc50e2bddc4454b0ee7b9ec92e1263,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,0,0,True,0,False,False,random,240.4,11099.185658762988,0.021659246668263476,petfinder-pawpularity-score__28777132c16747d88ee33785cdea5ea7|petfinder-pawpularity-score__3011b9f5b83e4e8f8077628482e6a0bd,2,0.5,0.1651050000000005,0.5,1.5,0.5
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,0,0,True,0,False,False,stdout_only,240.4,11099.185658762988,0.021659246668263476,petfinder-pawpularity-score__28777132c16747d88ee33785cdea5ea7|petfinder-pawpularity-score__3011b9f5b83e4e8f8077628482e6a0bd,2,0.5,0.1651050000000005,0.5,1.5,0.5
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,0,0,True,0,False,False,artifact_score_then_stdout,240.4,11099.185658762988,0.021659246668263476,petfinder-pawpularity-score__28777132c16747d88ee33785cdea5ea7|petfinder-pawpularity-score__3011b9f5b83e4e8f8077628482e6a0bd,2,0.5,0.1651050000000005,0.5,1.5,0.5
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,0,0,True,0,False,False,parent_certified_override,240.4,11099.185658762988,0.021659246668263476,petfinder-pawpularity-score__28777132c16747d88ee33785cdea5ea7|petfinder-pawpularity-score__3011b9f5b83e4e8f8077628482e6a0bd,2,0.5,0.1651050000000005,0.5,1.5,0.5
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,0,0,True,0,False,False,full_oracle,240.4,11099.185658762988,0.021659246668263476,petfinder-pawpularity-score__28777132c16747d88ee33785cdea5ea7,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,2,True,0,False,False,random,108.8,104.00322424899787,1.0461214138853812,petfinder-pawpularity-score__9251a8fa822f4d5fbeee6609ff544d84|petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,2,0.5,0.0018550000000026046,0.5000000000004788,1.5,0
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,2,True,0,False,False,stdout_only,108.8,104.00322424899787,1.0461214138853812,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,0.0,1,0
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,2,True,0,False,False,artifact_score_then_stdout,108.8,104.00322424899787,1.0461214138853812,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,0.0,1,0
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,2,True,0,False,False,parent_certified_override,108.8,104.00322424899787,1.0461214138853812,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,0.0,1,0
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,2,True,0,False,False,full_oracle,108.8,104.00322424899787,1.0461214138853812,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,0.0,1,0
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,2,True,1,True,True,random,210.3,1289.4194727860158,0.1630966527483955,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6|petfinder-pawpularity-score__947a9114cbd64cb9838e1bbfdc050a06,2,0.5,0.28204999999999814,0.49999999999999684,1.5,1
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,2,True,1,True,True,stdout_only,210.3,1289.4194727860158,0.1630966527483955,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,2,True,1,True,True,artifact_score_then_stdout,210.3,1289.4194727860158,0.1630966527483955,petfinder-pawpularity-score__947a9114cbd64cb9838e1bbfdc050a06,1,0.0,0.5640999999999998,1.0,2,1
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,2,True,1,True,True,parent_certified_override,210.3,1289.4194727860158,0.1630966527483955,petfinder-pawpularity-score__947a9114cbd64cb9838e1bbfdc050a06,1,0.0,0.5640999999999998,1.0,2,1
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,2,True,1,True,True,full_oracle,210.3,1289.4194727860158,0.1630966527483955,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,True,1,True,True,random,221.1,247.2651679549599,0.8941817475895919,petfinder-pawpularity-score__164ee2d978574b42a052ec28a7d88eef|petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,2,0.5,0.13384500000000088,0.5,1.5,0.5
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,True,1,True,True,stdout_only,221.1,247.2651679549599,0.8941817475895919,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,True,1,True,True,artifact_score_then_stdout,221.1,247.2651679549599,0.8941817475895919,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,True,1,True,True,parent_certified_override,221.1,247.2651679549599,0.8941817475895919,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,0.0,1,1
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,True,1,True,True,full_oracle,221.1,247.2651679549599,0.8941817475895919,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,0.0,1,1
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,2,False,0,False,False,random,95.3,200.22247231006622,0.4759705486625777,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac|random-acts-of-pizza__e52f8a668b95496aa04cd6a8d72f6642,2,0.5,0.024779999999999913,0.4999999999999989,1.5,
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,2,False,0,False,False,stdout_only,95.3,200.22247231006622,0.4759705486625777,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,0.0,1,
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,2,False,0,False,False,artifact_score_then_stdout,95.3,200.22247231006622,0.4759705486625777,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,0.0,1,
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,2,False,0,False,False,parent_certified_override,95.3,200.22247231006622,0.4759705486625777,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,0.0,1,
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,2,False,0,False,False,full_oracle,95.3,200.22247231006622,0.4759705486625777,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,0.0,1,
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,5,True,1,True,True,random,148.1,185.72851238504518,0.7974004534799956,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a|random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721|random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a|random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8|random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,5,0.2,0.074662,0.6740272636995575,3,0.2
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,5,True,1,True,True,stdout_only,148.1,185.72851238504518,0.7974004534799956,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,0.0,1,1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,5,True,1,True,True,artifact_score_then_stdout,148.1,185.72851238504518,0.7974004534799956,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,0.0,1,1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,5,True,1,True,True,parent_certified_override,148.1,185.72851238504518,0.7974004534799956,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,0.0,1,1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,5,True,1,True,True,full_oracle,148.1,185.72851238504518,0.7974004534799956,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,0.0,1,1
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,3,True,0,False,False,random,81.0,164.36871495097876,0.4927945079095946,random-acts-of-pizza__0f1e5cd6c6de460abaae7877daf9aa69|random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f|random-acts-of-pizza__fa4524bd04a2450e9f937a60d2db3cce,3,0.3333333333333333,0.03528666666666669,0.5169450141615396,2,0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,3,True,0,False,False,stdout_only,81.0,164.36871495097876,0.4927945079095946,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,3,True,0,False,False,artifact_score_then_stdout,81.0,164.36871495097876,0.4927945079095946,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,3,True,0,False,False,parent_certified_override,81.0,164.36871495097876,0.4927945079095946,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,3,True,0,False,False,full_oracle,81.0,164.36871495097876,0.4927945079095946,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,3,True,0,False,False,random,164.4,955.0051796734333,0.17214566318500707,random-acts-of-pizza__02ab01e7d3624270a317cd6c9c52af77|random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2|random-acts-of-pizza__d7e488f0729c41aeb94a7502bff7fc4d,3,0.3333333333333333,0.001223333333333354,0.3630069238377922,2,0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,3,True,0,False,False,stdout_only,164.4,955.0051796734333,0.17214566318500707,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,3,True,0,False,False,artifact_score_then_stdout,164.4,955.0051796734333,0.17214566318500707,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,3,True,0,False,False,parent_certified_override,164.4,955.0051796734333,0.17214566318500707,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,0.0,1,0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,3,True,0,False,False,full_oracle,164.4,955.0051796734333,0.17214566318500707,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,0.0,1,0
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,2,False,0,False,False,random,53.1,41.50957727432251,1.2792228561876307,spaceship-titanic__df0e799d4c294c78a20d756c405fee68|spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,2,0.5,0.01092000000000004,0.5000000000000026,1.5,
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,2,False,0,False,False,stdout_only,53.1,41.50957727432251,1.2792228561876307,spaceship-titanic__df0e799d4c294c78a20d756c405fee68,1,0.0,0.02183999999999997,1.0,2,
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,2,False,0,False,False,artifact_score_then_stdout,53.1,41.50957727432251,1.2792228561876307,spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,1,1.0,0.0,0.0,1,
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,2,False,0,False,False,parent_certified_override,53.1,41.50957727432251,1.2792228561876307,spaceship-titanic__df0e799d4c294c78a20d756c405fee68,1,0.0,0.02183999999999997,1.0,2,
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,2,False,0,False,False,full_oracle,53.1,41.50957727432251,1.2792228561876307,spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,1,1.0,0.0,0.0,1,
