parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,accepted_early,n_escalated,endpoint_identity,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a05,2,1,1,0,1,1.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a10,2,1,1,0,1,1.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a20,2,1,1,0,1,1.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,artifact_only,2,0,2,0,0,0.5,0,nan,-0.05727,nan,0.0,0.0,1.0,240.2,1369.0063874907792,240.2,240.2
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,all_escalate,2,0,2,0,2,1.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,full_external,2,0,2,0,2,1.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1369.0063874907792,1369.0063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a05,2,0,2,0,2,1.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a10,2,0,2,0,2,1.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a20,2,0,2,0,2,1.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,artifact_only,2,2,0,1,0,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,all_escalate,2,2,0,0,0,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,full_external,2,2,0,0,2,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,376.1027624523267,376.1027624523267
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a05,2,2,0,0,0,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a10,2,2,0,0,0,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a20,2,2,0,0,0,1.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,artifact_only,2,0,2,0,0,0.5,0,nan,-17.52598,nan,0.0,0.0,1.0,240.4,11099.185658762988,240.4,240.4
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,all_escalate,2,0,2,0,2,1.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,full_external,2,0,2,0,2,1.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11099.185658762988,11099.185658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a05,2,0,2,0,2,1.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a10,2,0,2,0,2,1.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a20,2,0,2,0,2,1.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,artifact_only,2,2,0,1,0,1.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,all_escalate,2,2,0,0,0,1.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,full_external,2,2,0,0,2,1.0,1,-17.77678,-17.77678,0.0,1.0,0.0,0.0,108.8,104.00322424899787,104.00322424899787,104.00322424899787
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,conformal_a05,2,2,0,0,0,1.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,conformal_a10,2,2,0,0,0,1.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,conformal_a20,2,2,0,0,0,1.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,artifact_only,2,1,1,1,0,0.0,1,-17.85526,-17.26663,-0.588630000000002,0.0,0.0,1.0,210.3,1289.4194727860158,210.3,210.3
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,all_escalate,2,1,1,0,1,1.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,full_external,2,1,1,0,2,1.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1289.4194727860158,1289.4194727860158
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,conformal_a05,2,1,1,0,1,1.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,conformal_a10,2,1,1,0,1,1.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,conformal_a20,2,1,1,0,1,1.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,artifact_only,2,1,1,1,0,1.0,1,-17.32536,-17.35398,0.02862000000000009,1.0,1.0,0.0,221.1,247.2651679549599,221.1,221.1
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,all_escalate,2,1,1,0,1,1.0,1,-17.32536,-17.35398,0.02862000000000009,1.0,1.0,0.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,full_external,2,1,1,0,2,1.0,1,-17.35398,-17.35398,0.0,1.0,0.0,0.0,221.1,247.2651679549599,247.2651679549599,247.2651679549599
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a05,2,1,1,0,1,1.0,1,-17.32536,-17.35398,0.02862000000000009,1.0,1.0,0.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a10,2,1,1,0,1,1.0,1,-17.32536,-17.35398,0.02862000000000009,1.0,1.0,0.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,conformal_a20,2,1,1,0,1,1.0,1,-17.32536,-17.35398,0.02862000000000009,1.0,1.0,0.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,artifact_only,2,2,0,1,0,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,all_escalate,2,2,0,0,0,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,full_external,2,2,0,0,2,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,200.22247231006622,200.22247231006622
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,conformal_a05,2,2,0,0,0,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,conformal_a10,2,2,0,0,0,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,conformal_a20,2,2,0,0,0,1.0,1,0.7674,0.7674,0.0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,artifact_only,5,5,0,1,0,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,all_escalate,5,5,0,0,0,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,full_external,5,5,0,0,5,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,185.72851238504518,185.72851238504518
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,conformal_a05,5,5,0,0,0,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,conformal_a10,5,5,0,0,0,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,conformal_a20,5,5,0,0,0,1.0,1,0.76034,0.76034,0.0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,artifact_only,3,3,0,1,0,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,all_escalate,3,3,0,0,0,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,full_external,3,3,0,0,3,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,164.36871495097876,164.36871495097876
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,conformal_a05,3,3,0,0,0,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,conformal_a10,3,3,0,0,0,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,conformal_a20,3,3,0,0,0,1.0,1,0.65809,0.65809,0.0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,artifact_only,3,3,0,1,0,1.0,1,0.78537,0.77421,0.011160000000000059,1.0,1.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,all_escalate,3,3,0,0,0,1.0,1,0.78537,0.77421,0.011160000000000059,1.0,1.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,full_external,3,3,0,0,3,1.0,1,0.77421,0.77421,0.0,1.0,0.0,0.0,164.4,955.0051796734333,955.0051796734333,955.0051796734333
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,conformal_a05,3,3,0,0,0,1.0,1,0.78537,0.77421,0.011160000000000059,1.0,1.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,conformal_a10,3,3,0,0,0,1.0,1,0.78537,0.77421,0.011160000000000059,1.0,1.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,conformal_a20,3,3,0,0,0,1.0,1,0.78537,0.77421,0.011160000000000059,1.0,1.0,0.0,164.4,955.0051796734333,164.4,164.4
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,artifact_only,2,2,0,1,0,1.0,1,0.76437,0.76207,0.0022999999999999687,1.0,1.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,all_escalate,2,2,0,0,0,1.0,1,0.76437,0.76207,0.0022999999999999687,1.0,1.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,full_external,2,2,0,0,2,1.0,1,0.76207,0.76207,0.0,1.0,0.0,0.0,53.1,41.50957727432251,41.50957727432251,41.50957727432251
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,conformal_a05,2,2,0,0,0,1.0,1,0.76437,0.76207,0.0022999999999999687,1.0,1.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,conformal_a10,2,2,0,0,0,1.0,1,0.76437,0.76207,0.0022999999999999687,1.0,1.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,conformal_a20,2,2,0,0,0,1.0,1,0.76437,0.76207,0.0022999999999999687,1.0,1.0,0.0,53.1,41.50957727432251,53.1,53.1
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,artifact_only,2,2,0,1,0,1.0,1,-0.37927,-0.37926,-1.0000000000010001e-05,0.0,0.0,1.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,all_escalate,2,2,0,0,0,1.0,1,-0.37927,-0.37926,-1.0000000000010001e-05,0.0,0.0,1.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,full_external,2,2,0,0,2,1.0,1,-0.37926,-0.37926,0.0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,199.21765096206218,199.21765096206218
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,conformal_a05,2,2,0,0,0,1.0,1,-0.37927,-0.37926,-1.0000000000010001e-05,0.0,0.0,1.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,conformal_a10,2,2,0,0,0,1.0,1,-0.37927,-0.37926,-1.0000000000010001e-05,0.0,0.0,1.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,conformal_a20,2,2,0,0,0,1.0,1,-0.37927,-0.37926,-1.0000000000010001e-05,0.0,0.0,1.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,artifact_only,3,3,0,1,0,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,all_escalate,3,3,0,0,0,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,full_external,3,3,0,0,3,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,237.14428410003893,237.14428410003893
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,conformal_a05,3,3,0,0,0,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,conformal_a10,3,3,0,0,0,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,conformal_a20,3,3,0,0,0,1.0,1,-0.35903,-0.35903,0.0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,artifact_only,2,2,0,1,0,1.0,1,-0.37975,-0.37974,-9.99999999995449e-06,0.0,0.0,1.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,all_escalate,2,2,0,0,0,1.0,1,-0.37975,-0.37974,-9.99999999995449e-06,0.0,0.0,1.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,full_external,2,2,0,0,2,1.0,1,-0.37974,-0.37974,0.0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,2444.071920401999,2444.071920401999
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,conformal_a05,2,2,0,0,0,1.0,1,-0.37975,-0.37974,-9.99999999995449e-06,0.0,0.0,1.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,conformal_a10,2,2,0,0,0,1.0,1,-0.37975,-0.37974,-9.99999999995449e-06,0.0,0.0,1.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,conformal_a20,2,2,0,0,0,1.0,1,-0.37975,-0.37974,-9.99999999995449e-06,0.0,0.0,1.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,artifact_only,3,3,0,1,0,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,all_escalate,3,3,0,0,0,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,full_external,3,3,0,0,3,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,223.97063015500316,223.97063015500316
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,conformal_a05,3,3,0,0,0,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,conformal_a10,3,3,0,0,0,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,conformal_a20,3,3,0,0,0,1.0,1,-0.27978,-0.27978,0.0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,artifact_only,3,3,0,1,0,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,all_escalate,3,3,0,0,0,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,full_external,3,3,0,0,3,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,416.06453209306346,416.06453209306346
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,conformal_a05,3,3,0,0,0,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,conformal_a10,3,3,0,0,0,1.0,1,-0.29461,-0.29461,0.0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
